日期,行业,市值
2019-12-02,A农林牧渔,6288.038706
2019-12-03,A农林牧渔,6261.208517
2019-12-04,A农林牧渔,6221.26725
2019-12-05,A农林牧渔,6242.398836
2019-12-06,A农林牧渔,6271.27431
2019-12-09,A农林牧渔,6206.63588
2019-12-10,A农林牧渔,6012.111079
2019-12-11,A农林牧渔,5927.512795
2019-12-12,A农林牧渔,5941.078949
2019-12-13,A农林牧渔,5988.66478
2019-12-16,A农林牧渔,6006.251429
2019-12-17,A农林牧渔,6115.481615
2019-12-18,A农林牧渔,6072.502667
2019-12-19,A农林牧渔,6064.053858
2019-12-20,A农林牧渔,6131.721546
2019-12-23,A农林牧渔,5935.497177
2019-12-24,A农林牧渔,5912.629639
2019-12-25,A农林牧渔,5891.899681
2019-12-26,A农林牧渔,5869.687906
2019-12-27,A农林牧渔,6021.80168
2019-12-30,A农林牧渔,6103.204774
2019-12-31,A农林牧渔,6246.37733
2020-01-02,A农林牧渔,6410.665846
2020-01-03,A农林牧渔,6490.320609
2020-01-06,A农林牧渔,6618.357444
2020-01-07,A农林牧渔,6900.227494
2020-01-08,A农林牧渔,6753.077835
2020-01-09,A农林牧渔,6769.664078
2020-01-10,A农林牧渔,6616.614063
2020-01-13,A农林牧渔,6663.370755
2020-01-14,A农林牧渔,6702.045421
2020-01-15,A农林牧渔,6590.576502
2020-01-16,A农林牧渔,6598.271235
2020-01-17,A农林牧渔,6527.502571
2020-01-20,A农林牧渔,6579.386266
2020-01-21,A农林牧渔,6431.361482
2020-01-22,A农林牧渔,6275.063385
2020-01-23,A农林牧渔,5981.474681
2020-02-03,A农林牧渔,5390.273361
2020-02-04,A农林牧渔,5552.87663
2020-02-05,A农林牧渔,5677.293945
2020-02-06,A农林牧渔,5978.182888
2020-02-07,A农林牧渔,5995.150542
2020-02-10,A农林牧渔,6390.828105
2020-02-11,A农林牧渔,6317.85269
2020-02-12,A农林牧渔,6338.795742
2020-02-13,A农林牧渔,6339.372187
2020-02-14,A农林牧渔,6571.962015
2020-02-17,A农林牧渔,6725.127662
2020-02-18,A农林牧渔,6727.907885
2020-02-19,A农林牧渔,6838.201431
2020-02-20,A农林牧渔,6897.321065
2020-02-21,A农林牧渔,6916.569512
2020-02-24,A农林牧渔,7013.762983
2020-02-25,A农林牧渔,7175.322982
2020-02-26,A农林牧渔,7078.965539
2020-02-27,A农林牧渔,7073.816187
2020-02-28,A农林牧渔,6747.876129
2020-03-02,A农林牧渔,7007.905077
2020-03-03,A农林牧渔,7031.697857
2020-03-04,A农林牧渔,7142.437031
2020-03-05,A农林牧渔,7530.43983
2020-03-06,A农林牧渔,7421.03633
2020-03-09,A农林牧渔,7395.813568
2020-03-10,A农林牧渔,7337.661246
2020-03-11,A农林牧渔,7289.397586
2020-03-12,A农林牧渔,6992.236529
2020-03-13,A农林牧渔,7033.216999
2020-03-16,A农林牧渔,6692.594863
2020-03-17,A农林牧渔,6659.971851
2020-03-18,A农林牧渔,6711.9283
2020-03-19,A农林牧渔,6770.587114
2020-03-20,A农林牧渔,6709.122983
2020-03-23,A农林牧渔,6518.812701
2020-03-24,A农林牧渔,6655.878835
2020-03-25,A农林牧渔,6848.359024
2020-03-26,A农林牧渔,6880.643103
2020-03-27,A农林牧渔,6714.042041
2020-03-30,A农林牧渔,6835.400402
2020-03-31,A农林牧渔,7249.37471
2020-04-01,A农林牧渔,7112.691097
2020-04-02,A农林牧渔,7045.074445
2020-04-03,A农林牧渔,7139.507983
2020-04-07,A农林牧渔,7459.8147
2020-04-08,A农林牧渔,7236.840946
2020-04-09,A农林牧渔,7274.622248
2020-04-10,A农林牧渔,7197.275645
2020-04-13,A农林牧渔,7015.824499
2020-04-14,A农林牧渔,7071.248445
2020-04-15,A农林牧渔,6978.376424
2020-04-16,A农林牧渔,6913.428054
2020-04-17,A农林牧渔,7007.834996
2020-04-20,A农林牧渔,7045.359508
2020-04-21,A农林牧渔,6949.345462
2020-04-22,A农林牧渔,7177.205206
2020-04-23,A农林牧渔,7205.798032
2020-04-24,A农林牧渔,7183.696307
2020-04-27,A农林牧渔,7220.148135
2020-04-28,A农林牧渔,7183.338729
2020-04-29,A农林牧渔,7067.584029
2020-04-30,A农林牧渔,7071.490263
2020-05-06,A农林牧渔,7049.168649
2020-05-07,A农林牧渔,7117.538109
2020-05-08,A农林牧渔,7111.678503
2020-05-11,A农林牧渔,6946.308077
2020-05-12,A农林牧渔,6928.991136
2020-05-13,A农林牧渔,6914.903671
2020-05-14,A农林牧渔,6753.676787
2020-05-15,A农林牧渔,6807.325744
2020-05-18,A农林牧渔,7035.148303
2020-05-19,A农林牧渔,6931.374469
2020-05-20,A农林牧渔,6810.081736
2020-05-21,A农林牧渔,6708.325305
2020-05-22,A农林牧渔,6696.653582
2020-05-25,A农林牧渔,6789.943639
2020-05-26,A农林牧渔,6794.85517
2020-05-27,A农林牧渔,6727.725524
2020-05-28,A农林牧渔,6649.540492
2020-05-29,A农林牧渔,6793.740608
2020-06-01,A农林牧渔,6866.672947
2020-06-02,A农林牧渔,6980.09013
2020-06-03,A农林牧渔,6897.97781
2020-06-04,A农林牧渔,6963.162303
2020-06-05,A农林牧渔,6782.463884
2020-06-08,A农林牧渔,6814.962063
2019-12-02,B采矿业,27105.37402
2019-12-03,B采矿业,27180.84095
2019-12-04,B采矿业,27270.93712
2019-12-05,B采矿业,27350.32351
2019-12-06,B采矿业,27382.08283
2019-12-09,B采矿业,27548.00982
2019-12-10,B采矿业,27528.85881
2019-12-11,B采矿业,27563.77226
2019-12-12,B采矿业,27458.57031
2019-12-13,B采矿业,27683.5474
2019-12-16,B采矿业,27923.6832
2019-12-17,B采矿业,28314.20227
2019-12-18,B采矿业,28226.38311
2019-12-19,B采矿业,28297.19778
2019-12-20,B采矿业,28172.18303
2019-12-23,B采矿业,27799.98966
2019-12-24,B采矿业,28130.70945
2019-12-25,B采矿业,28098.32519
2019-12-26,B采矿业,28232.18896
2019-12-27,B采矿业,28474.4695
2019-12-30,B采矿业,28839.53305
2019-12-31,B采矿业,28942.01684
2020-01-02,B采矿业,29243.16245
2020-01-03,B采矿业,29644.10859
2020-01-06,B采矿业,30562.87729
2020-01-07,B采矿业,30177.14284
2020-01-08,B采矿业,30317.95674
2020-01-09,B采矿业,29720.62809
2020-01-10,B采矿业,29410.8966
2020-01-13,B采矿业,29406.76095
2020-01-14,B采矿业,29462.36521
2020-01-15,B采矿业,29073.18314
2020-01-16,B采矿业,28897.67525
2020-01-17,B采矿业,28956.58457
2020-01-20,B采矿业,28932.03237
2020-01-21,B采矿业,28554.77138
2020-01-22,B采矿业,28460.71723
2020-01-23,B采矿业,27786.18141
2020-02-03,B采矿业,25480.49937
2020-02-04,B采矿业,25627.61245
2020-02-05,B采矿业,25842.88868
2020-02-06,B采矿业,26139.00036
2020-02-07,B采矿业,26134.53312
2020-02-10,B采矿业,26420.35456
2020-02-11,B采矿业,26558.46192
2020-02-12,B采矿业,26780.21673
2020-02-13,B采矿业,26792.42417
2020-02-14,B采矿业,26939.46407
2020-02-17,B采矿业,27367.42767
2020-02-18,B采矿业,27295.62816
2020-02-19,B采矿业,27131.96009
2020-02-20,B采矿业,27425.67403
2020-02-21,B采矿业,27568.7175
2020-02-24,B采矿业,27290.65733
2020-02-25,B采矿业,26829.54035
2020-02-26,B采矿业,26753.22853
2020-02-27,B采矿业,26667.12252
2020-02-28,B采矿业,25825.50869
2020-03-02,B采矿业,26501.14454
2020-03-03,B采矿业,26660.21854
2020-03-04,B采矿业,26759.26571
2020-03-05,B采矿业,27159.11582
2020-03-06,B采矿业,27006.45189
2020-03-09,B采矿业,26458.55622
2020-03-10,B采矿业,26481.98377
2020-03-11,B采矿业,26260.71379
2020-03-12,B采矿业,25750.51707
2020-03-13,B采矿业,25387.16473
2020-03-16,B采矿业,25126.36656
2020-03-17,B采矿业,24905.34565
2020-03-18,B采矿业,24530.93165
2020-03-19,B采矿业,24127.22984
2020-03-20,B采矿业,24461.73826
2020-03-23,B采矿业,23954.77251
2020-03-24,B采矿业,24606.50051
2020-03-25,B采矿业,24914.83839
2020-03-26,B采矿业,24724.30326
2020-03-27,B采矿业,24715.44096
2020-03-30,B采矿业,24354.88729
2020-03-31,B采矿业,24311.16183
2020-04-01,B采矿业,24134.29661
2020-04-02,B采矿业,24761.86575
2020-04-03,B采矿业,24472.46175
2020-04-07,B采矿业,24888.21246
2020-04-08,B采矿业,24797.53131
2020-04-09,B采矿业,24820.44792
2020-04-10,B采矿业,24549.63809
2020-04-13,B采矿业,24504.96362
2020-04-14,B采矿业,24826.01469
2020-04-15,B采矿业,24613.5439
2020-04-16,B采矿业,24596.46502
2020-04-17,B采矿业,24781.13097
2020-04-20,B采矿业,24780.29802
2020-04-21,B采矿业,24465.89185
2020-04-22,B采矿业,24316.80549
2020-04-23,B采矿业,24599.17569
2020-04-24,B采矿业,24332.63073
2020-04-27,B采矿业,24171.36018
2020-04-28,B采矿业,23745.11281
2020-04-29,B采矿业,23848.54118
2020-04-30,B采矿业,24179.87668
2020-05-06,B采矿业,24273.30258
2020-05-07,B采矿业,24163.30644
2020-05-08,B采矿业,24368.50528
2020-05-11,B采矿业,24320.18828
2020-05-12,B采矿业,24276.19989
2020-05-13,B采矿业,24266.2406
2020-05-14,B采矿业,24138.01696
2020-05-15,B采矿业,24250.57202
2020-05-18,B采矿业,24605.43122
2020-05-19,B采矿业,24658.18064
2020-05-20,B采矿业,24572.50705
2020-05-21,B采矿业,24442.18342
2020-05-22,B采矿业,23982.06974
2020-05-25,B采矿业,23878.30221
2020-05-26,B采矿业,24026.22036
2020-05-27,B采矿业,23929.06385
2020-05-28,B采矿业,23996.25536
2020-05-29,B采矿业,23865.89683
2020-06-01,B采矿业,24100.42458
2020-06-02,B采矿业,24149.96676
2020-06-03,B采矿业,24194.13525
2020-06-04,B采矿业,24024.8649
2020-06-05,B采矿业,23982.8429
2020-06-08,B采矿业,24311.22612
2019-12-02,C制造业,251120.3098
2019-12-03,C制造业,255837.7274
2019-12-04,C制造业,256084.9672
2019-12-05,C制造业,258943.6648
2019-12-06,C制造业,261157.2354
2019-12-09,C制造业,261057.7842
2019-12-10,C制造业,263024.7971
2019-12-11,C制造业,262163.5964
2019-12-12,C制造业,261403.0431
2019-12-13,C制造业,265682.8969
2019-12-16,C制造业,269205.9678
2019-12-17,C制造业,272408.307
2019-12-18,C制造业,271589.0737
2019-12-19,C制造业,271529.8657
2019-12-20,C制造业,269445.1315
2019-12-23,C制造业,265853.2782
2019-12-24,C制造业,269711.0577
2019-12-25,C制造业,270706.9754
2019-12-26,C制造业,272895.4723
2019-12-27,C制造业,271816.8358
2019-12-30,C制造业,274423.7285
2019-12-31,C制造业,275802.8654
2020-01-02,C制造业,280205.8493
2020-01-03,C制造业,279983.1378
2020-01-06,C制造业,280790.3559
2020-01-07,C制造业,283652.7024
2020-01-08,C制造业,281562.5304
2020-01-09,C制造业,286370.8788
2020-01-10,C制造业,286377.785
2020-01-13,C制造业,291092.1951
2020-01-14,C制造业,290046.1771
2020-01-15,C制造业,289938.8005
2020-01-16,C制造业,289876.7618
2020-01-17,C制造业,290196.7014
2020-01-20,C制造业,294129.076
2020-01-21,C制造业,290977.6733
2020-01-22,C制造业,293718.4909
2020-01-23,C制造业,284466.7137
2020-02-03,C制造业,261138.1103
2020-02-04,C制造业,266898.7416
2020-02-05,C制造业,273733.1216
2020-02-06,C制造业,280506.3613
2020-02-07,C制造业,281969.9976
2020-02-10,C制造业,284796.7367
2020-02-11,C制造业,285913.5967
2020-02-12,C制造业,290295.7418
2020-02-13,C制造业,288998.4896
2020-02-14,C制造业,289365.1712
2020-02-17,C制造业,297999.7719
2020-02-18,C制造业,300897.111
2020-02-19,C制造业,299679.4479
2020-02-20,C制造业,305217.6002
2020-02-21,C制造业,308971.6523
2020-02-24,C制造业,312751.3532
2020-02-25,C制造业,314341.0431
2020-02-26,C制造业,305583.5427
2020-02-27,C制造业,305813.9484
2020-02-28,C制造业,291247.4263
2020-03-02,C制造业,302081.1619
2020-03-03,C制造业,305289.275
2020-03-04,C制造业,304705.0682
2020-03-05,C制造业,311153.8711
2020-03-06,C制造业,309538.7956
2020-03-09,C制造业,297449.9229
2020-03-10,C制造业,304918.5721
2020-03-11,C制造业,300218.8353
2020-03-12,C制造业,292334.2218
2020-03-13,C制造业,288688.6737
2020-03-16,C制造业,274945.2226
2020-03-17,C制造业,273596.5049
2020-03-18,C制造业,269427.2196
2020-03-19,C制造业,269976.641
2020-03-20,C制造业,273819.2356
2020-03-23,C制造业,262071.5612
2020-03-24,C制造业,267922.5339
2020-03-25,C制造业,275699.6241
2020-03-26,C制造业,274480.516
2020-03-27,C制造业,274807.2096
2020-03-30,C制造业,270549.1724
2020-03-31,C制造业,272861.6668
2020-04-01,C制造业,271870.3872
2020-04-02,C制造业,278574.1311
2020-04-03,C制造业,277547.4726
2020-04-07,C制造业,286241.2806
2020-04-08,C制造业,286243.5602
2020-04-09,C制造业,287751.2485
2020-04-10,C制造业,282565.2191
2020-04-13,C制造业,281045.5789
2020-04-14,C制造业,287162.9322
2020-04-15,C制造业,286092.4003
2020-04-16,C制造业,287346.3476
2020-04-17,C制造业,289066.6549
2020-04-20,C制造业,292139.37
2020-04-21,C制造业,288843.2232
2020-04-22,C制造业,292729.529
2020-04-23,C制造业,292002.5863
2020-04-24,C制造业,288555.4228
2020-04-27,C制造业,288639.0467
2020-04-28,C制造业,287864.723
2020-04-29,C制造业,286935.7073
2020-04-30,C制造业,292000.6032
2020-05-06,C制造业,298875.9353
2020-05-07,C制造业,298821.2738
2020-05-08,C制造业,302060.7648
2020-05-11,C制造业,301376.2962
2020-05-12,C制造业,303671.5149
2020-05-13,C制造业,305679.1133
2020-05-14,C制造业,303032.2634
2020-05-15,C制造业,303500.9325
2020-05-18,C制造业,303211.8901
2020-05-19,C制造业,307716.3766
2020-05-20,C制造业,304896.7175
2020-05-21,C制造业,302456.1965
2020-05-22,C制造业,296162.0891
2020-05-25,C制造业,296298.5805
2020-05-26,C制造业,302598.1456
2020-05-27,C制造业,299874.7757
2020-05-28,C制造业,298809.0085
2020-05-29,C制造业,301633.8753
2020-06-01,C制造业,311005.3405
2020-06-02,C制造业,311074.9873
2020-06-03,C制造业,311505.4588
2020-06-04,C制造业,312446.6212
2020-06-05,C制造业,312937.9583
2020-06-08,C制造业,314030.8505
2019-12-02,D能源供应,18031.22948
2019-12-03,D能源供应,18080.44432
2019-12-04,D能源供应,18095.1309
2019-12-05,D能源供应,18115.15002
2019-12-06,D能源供应,18100.64294
2019-12-09,D能源供应,18139.77732
2019-12-10,D能源供应,18103.00123
2019-12-11,D能源供应,18101.11704
2019-12-12,D能源供应,18175.44834
2019-12-13,D能源供应,18330.78911
2019-12-16,D能源供应,18529.62999
2019-12-17,D能源供应,18832.95603
2019-12-18,D能源供应,18718.74516
2019-12-19,D能源供应,18828.08009
2019-12-20,D能源供应,18751.78051
2019-12-23,D能源供应,18514.22715
2019-12-24,D能源供应,18554.21391
2019-12-25,D能源供应,18487.33437
2019-12-26,D能源供应,18468.69458
2019-12-27,D能源供应,18523.049
2019-12-30,D能源供应,18732.84889
2019-12-31,D能源供应,18787.57398
2020-01-02,D能源供应,18939.79917
2020-01-03,D能源供应,18992.24712
2020-01-06,D能源供应,18950.74636
2020-01-07,D能源供应,19052.0749
2020-01-08,D能源供应,18823.92138
2020-01-09,D能源供应,18941.27317
2020-01-10,D能源供应,18815.85962
2020-01-13,D能源供应,18867.05386
2020-01-14,D能源供应,18931.74582
2020-01-15,D能源供应,18766.98194
2020-01-16,D能源供应,18643.50087
2020-01-17,D能源供应,18494.21567
2020-01-20,D能源供应,18564.87237
2020-01-21,D能源供应,18386.03578
2020-01-22,D能源供应,18309.65865
2020-01-23,D能源供应,17895.582
2020-02-03,D能源供应,16585.67859
2020-02-04,D能源供应,16668.00318
2020-02-05,D能源供应,16840.75891
2020-02-06,D能源供应,17026.74066
2020-02-07,D能源供应,17206.91777
2020-02-10,D能源供应,17279.13065
2020-02-11,D能源供应,17280.31573
2020-02-12,D能源供应,17374.03426
2020-02-13,D能源供应,17241.06798
2020-02-14,D能源供应,17234.25728
2020-02-17,D能源供应,17532.12616
2020-02-18,D能源供应,17573.53747
2020-02-19,D能源供应,17512.74183
2020-02-20,D能源供应,17738.25498
2020-02-21,D能源供应,17755.44788
2020-02-24,D能源供应,17659.16596
2020-02-25,D能源供应,17400.22639
2020-02-26,D能源供应,17421.16897
2020-02-27,D能源供应,17465.51831
2020-02-28,D能源供应,16955.55023
2020-03-02,D能源供应,17372.65631
2020-03-03,D能源供应,17488.72426
2020-03-04,D能源供应,17628.05486
2020-03-05,D能源供应,17942.0176
2020-03-06,D能源供应,17757.06561
2020-03-09,D能源供应,17107.3686
2020-03-10,D能源供应,17309.48432
2020-03-11,D能源供应,17531.44635
2020-03-12,D能源供应,17344.72392
2020-03-13,D能源供应,17075.51962
2020-03-16,D能源供应,16820.92736
2020-03-17,D能源供应,16809.69748
2020-03-18,D能源供应,16631.495
2020-03-19,D能源供应,16475.4538
2020-03-20,D能源供应,16699.5682
2020-03-23,D能源供应,16487.61886
2020-03-24,D能源供应,16754.43631
2020-03-25,D能源供应,16910.08589
2020-03-26,D能源供应,16742.73039
2020-03-27,D能源供应,16817.26343
2020-03-30,D能源供应,16748.80136
2020-03-31,D能源供应,16813.61437
2020-04-01,D能源供应,16684.81337
2020-04-02,D能源供应,16878.34128
2020-04-03,D能源供应,16800.8147
2020-04-07,D能源供应,17005.93364
2020-04-08,D能源供应,16995.41975
2020-04-09,D能源供应,16993.41985
2020-04-10,D能源供应,16834.63053
2020-04-13,D能源供应,16812.88891
2020-04-14,D能源供应,16958.25827
2020-04-15,D能源供应,16804.30824
2020-04-16,D能源供应,17066.18186
2020-04-17,D能源供应,16982.60729
2020-04-20,D能源供应,16939.57921
2020-04-21,D能源供应,16870.65118
2020-04-22,D能源供应,16971.27244
2020-04-23,D能源供应,16936.1645
2020-04-24,D能源供应,16858.89089
2020-04-27,D能源供应,16904.9235
2020-04-28,D能源供应,16775.51813
2020-04-29,D能源供应,16763.62172
2020-04-30,D能源供应,16923.31607
2020-05-06,D能源供应,16926.24031
2020-05-07,D能源供应,16865.91314
2020-05-08,D能源供应,16935.79778
2020-05-11,D能源供应,16944.02929
2020-05-12,D能源供应,16930.00696
2020-05-13,D能源供应,16959.47246
2020-05-14,D能源供应,16825.63071
2020-05-15,D能源供应,16845.63484
2020-05-18,D能源供应,16810.78351
2020-05-19,D能源供应,16993.61574
2020-05-20,D能源供应,17006.20076
2020-05-21,D能源供应,16918.1301
2020-05-22,D能源供应,16755.95936
2020-05-25,D能源供应,16848.97294
2020-05-26,D能源供应,16914.1336
2020-05-27,D能源供应,16908.09618
2020-05-28,D能源供应,17131.23767
2020-05-29,D能源供应,17077.02863
2020-06-01,D能源供应,17346.86281
2020-06-02,D能源供应,17456.38383
2020-06-03,D能源供应,17415.72038
2020-06-04,D能源供应,17268.33746
2020-06-05,D能源供应,17266.73927
2020-06-08,D能源供应,17383.59788
2019-12-02,E建筑业,11943.15582
2019-12-03,E建筑业,11962.46977
2019-12-04,E建筑业,11903.95261
2019-12-05,E建筑业,11865.48265
2019-12-06,E建筑业,11896.34302
2019-12-09,E建筑业,12051.09931
2019-12-10,E建筑业,12049.34856
2019-12-11,E建筑业,12036.65153
2019-12-12,E建筑业,11974.90334
2019-12-13,E建筑业,12109.1251
2019-12-16,E建筑业,12210.0425
2019-12-17,E建筑业,12390.0117
2019-12-18,E建筑业,12323.21252
2019-12-19,E建筑业,12444.5478
2019-12-20,E建筑业,12355.58675
2019-12-23,E建筑业,12125.79618
2019-12-24,E建筑业,12241.3467
2019-12-25,E建筑业,12206.33316
2019-12-26,E建筑业,12361.31342
2019-12-27,E建筑业,12333.66898
2019-12-30,E建筑业,12468.77749
2019-12-31,E建筑业,12613.60854
2020-01-02,E建筑业,12916.98395
2020-01-03,E建筑业,12898.71811
2020-01-06,E建筑业,12901.56133
2020-01-07,E建筑业,12948.97382
2020-01-08,E建筑业,12756.86944
2020-01-09,E建筑业,12849.5925
2020-01-10,E建筑业,12778.94798
2020-01-13,E建筑业,12855.23112
2020-01-14,E建筑业,12866.98745
2020-01-15,E建筑业,12695.06943
2020-01-16,E建筑业,12617.90966
2020-01-17,E建筑业,12641.705
2020-01-20,E建筑业,12732.75727
2020-01-21,E建筑业,12486.19788
2020-01-22,E建筑业,12508.09033
2020-01-23,E建筑业,12114.62219
2020-02-03,E建筑业,10941.28871
2020-02-04,E建筑业,10927.18037
2020-02-05,E建筑业,11038.61849
2020-02-06,E建筑业,11264.08252
2020-02-07,E建筑业,11276.86446
2020-02-10,E建筑业,11478.5517
2020-02-11,E建筑业,11525.47351
2020-02-12,E建筑业,11622.13823
2020-02-13,E建筑业,11573.23062
2020-02-14,E建筑业,11646.82141
2020-02-17,E建筑业,11866.92724
2020-02-18,E建筑业,11833.81531
2020-02-19,E建筑业,11785.30428
2020-02-20,E建筑业,11929.33906
2020-02-21,E建筑业,11919.99438
2020-02-24,E建筑业,11823.69485
2020-02-25,E建筑业,11621.56606
2020-02-26,E建筑业,12210.80537
2020-02-27,E建筑业,12193.34078
2020-02-28,E建筑业,11999.28557
2020-03-02,E建筑业,13024.58991
2020-03-03,E建筑业,13087.93626
2020-03-04,E建筑业,13365.15754
2020-03-05,E建筑业,13369.73497
2020-03-06,E建筑业,13003.94568
2020-03-09,E建筑业,12525.71226
2020-03-10,E建筑业,12887.80388
2020-03-11,E建筑业,12675.85874
2020-03-12,E建筑业,12507.05251
2020-03-13,E建筑业,12348.3265
2020-03-16,E建筑业,12036.78115
2020-03-17,E建筑业,12070.34122
2020-03-18,E建筑业,11847.33049
2020-03-19,E建筑业,11719.48266
2020-03-20,E建筑业,11910.14633
2020-03-23,E建筑业,11521.65697
2020-03-24,E建筑业,11674.04392
2020-03-25,E建筑业,11866.89839
2020-03-26,E建筑业,11626.16521
2020-03-27,E建筑业,11926.99669
2020-03-30,E建筑业,11967.63891
2020-03-31,E建筑业,11846.40191
2020-04-01,E建筑业,11713.41694
2020-04-02,E建筑业,11886.69878
2020-04-03,E建筑业,11743.25479
2020-04-07,E建筑业,11885.60274
2020-04-08,E建筑业,12008.56004
2020-04-09,E建筑业,12013.18505
2020-04-10,E建筑业,11818.48794
2020-04-13,E建筑业,11796.29983
2020-04-14,E建筑业,11905.87071
2020-04-15,E建筑业,11814.38263
2020-04-16,E建筑业,11795.5978
2020-04-17,E建筑业,12048.53675
2020-04-20,E建筑业,12155.49128
